id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],951593c8-bbc1-440c-8d76-c3b4df8261a9,1.0,213.0,"""2022-08-25T14:02:53.822000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],015e95fa-8cda-4c99-824b-aa705f7180c1,0.0,49.0,"""2022-08-22T18:23:26.854000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],6907027b-ccaf-4e18-8006-d1a4b77778c0,0.0,35.0,"""2022-08-22T15:11:22.589000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],f5aadb24-6ebe-47d5-aeeb-251250ee6d87,0.0,36.0,"""2022-08-21T13:50:25.778000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],ff98baaa-237f-4df2-8724-fe45ce825a0c,1.0,166.0,"""2022-08-19T14:46:24.822000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],426dc0ce-0f66-4c05-a89c-79f3fe50d9c2,1.0,40.0,"""2022-08-19T14:08:07.762000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],c0e190fd-27f7-465c-95ae-10f069c10ec3,1.0,42.0,"""2022-08-19T13:37:25.412000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],6209264d-9d25-43d5-870d-35b6a44d398d,0.0,6.0,"""2022-08-16T10:23:47.819000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],1f60f339-6150-4bde-b6a6-aa2ac71e65fb,0.0,21.0,"""2022-08-15T19:00:15.726000000-03:00"""
dd6baba9-182c-406b-993a-b6431132aa47,Dicionário,8a7e5104-f946-45ba-be1a-17e7595c7cb4,[EF35LP12],9b94fba5-5345-4146-94fa-8b480ce2a71f,0.0,36.0,"""2022-08-13T08:46:19.812000000-03:00"""
