id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,cd2cea65-bde7-4184-9755-49e0a3300e0f,[EF08HI14],3d5aa0b2-e901-4658-922c-8ea67fdbf72a,1.0,61.0,"""2022-11-08T20:54:04.546000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,cd2cea65-bde7-4184-9755-49e0a3300e0f,[EF08HI14],a56d0fb3-b6be-43a3-8044-ff4561a080cc,0.0,1.0,"""2022-11-02T14:44:51.100000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,cd2cea65-bde7-4184-9755-49e0a3300e0f,[EF08HI14],a53c27a1-31de-4e69-82d1-da3bcf9d560c,0.0,23.0,"""2022-10-03T06:00:21.131000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,cd2cea65-bde7-4184-9755-49e0a3300e0f,[EF08HI14],95347cd4-4068-43e6-bab4-d190753e3544,1.0,8.0,"""2022-09-28T17:25:38.382000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,cd2cea65-bde7-4184-9755-49e0a3300e0f,[EF08HI14],0fbcd93a-51e9-4ecc-a85f-f481196ffcc3,1.0,2.0,"""2022-09-27T17:09:33.519000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,23265168-8131-413e-ae51-cc31feda3e3f,[EF08HI14],236bc03d-1c5e-4171-b881-da49c6928f72,0.0,2.0,"""2022-09-28T17:23:02.154000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,274341ca-72ec-47b0-af44-b0216467a266,[EF08HI14],88d027a0-057e-494e-b59c-a88c279be897,1.0,6.0,"""2022-11-14T13:02:43.155000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,274341ca-72ec-47b0-af44-b0216467a266,[EF08HI14],7ac476b9-17b2-4546-be19-73fb4ec86534,1.0,2.0,"""2022-09-28T17:21:16.043000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,c235d6a3-d38a-4504-b5a8-fb392e8db4d8,[EF08HI14],d8841855-84e2-49d3-a8ee-48ee8bfd057f,0.0,31.0,"""2022-11-14T13:02:23.371000000-03:00"""
5233d2ee-a2ec-4980-b1c4-765ef331187d,O indígena na Colônia e no Império brasileiro,c235d6a3-d38a-4504-b5a8-fb392e8db4d8,[EF08HI14],ebc1d994-e7cb-4740-aba9-d438cf8d5e38,1.0,4.0,"""2022-09-28T17:21:07.811000000-03:00"""
