id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,be9f0ecb-e77a-42f7-9eb4-2c33bd45f39d,[EF04GE07],b8b67612-87a3-4da3-af0c-dd3068bf919c,1.0,19.0,"""2022-11-08T15:19:33.443000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,be9f0ecb-e77a-42f7-9eb4-2c33bd45f39d,[EF04GE07],b34cc302-10ff-45b2-a3eb-e8ed4f87b031,1.0,27.0,"""2022-08-19T21:55:04.807000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,be9f0ecb-e77a-42f7-9eb4-2c33bd45f39d,[EF04GE07],050f113b-ddba-4dd3-83fd-a5281c62913f,1.0,139.0,"""2022-08-19T18:50:57.236000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,8960570d-2cd8-4935-bd1d-d5171dc3fdc2,[EF04GE07],6e3015df-4d75-4c1d-8c76-f493c55e163f,1.0,408.0,"""2022-11-08T15:26:59.938000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,8960570d-2cd8-4935-bd1d-d5171dc3fdc2,[EF04GE07],e8a2fef9-9e7f-46e7-93a4-98a3d578adac,0.0,199.0,"""2022-08-19T21:59:06.978000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,8960570d-2cd8-4935-bd1d-d5171dc3fdc2,[EF04GE07],482fc415-5ce8-4cbd-9458-938f6ada8063,1.0,163.0,"""2022-08-19T18:55:57.308000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,13191245-b9c5-47e4-99ff-745a5ef9fa00,[EF04GE11],2ab8b767-3e95-4aa0-8508-7af84c0dc984,1.0,19.0,"""2022-11-08T15:28:40.094000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,13191245-b9c5-47e4-99ff-745a5ef9fa00,[EF04GE11],28c857c6-808b-4fd5-a665-f9e05c304f51,0.0,51.0,"""2022-08-19T22:06:56.382000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,13191245-b9c5-47e4-99ff-745a5ef9fa00,[EF04GE11],a5d5b088-12b1-43a8-9e99-992cb72793ae,0.0,45.0,"""2022-08-19T19:05:35.349000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,9056084b-3094-4489-8c9b-330fa3c57eae,[EF04GE11],d7d3414c-9d47-4ebd-824e-7131fae12778,1.0,15.0,"""2022-11-08T15:27:17.670000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,9056084b-3094-4489-8c9b-330fa3c57eae,[EF04GE11],bf0ebb72-1a85-4400-9f1b-62c43c464bcb,1.0,52.0,"""2022-08-19T22:00:02.177000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,9056084b-3094-4489-8c9b-330fa3c57eae,[EF04GE11],76862b3b-7c51-4342-967e-62db55385c5b,1.0,127.0,"""2022-08-19T18:58:07.158000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,4042af74-0756-4749-b603-d4d991f51e42,[EF04GE07],cbfd9f5e-ea9b-4e50-b718-2261dccf7a81,1.0,6,"""2022-11-08T15:27:45.282000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,4042af74-0756-4749-b603-d4d991f51e42,[EF04GE07],d43eefdb-f327-4922-847d-8ecb89b78ba1,1.0,35.0,"""2022-08-19T22:02:52.827000000-03:00"""
1b022163-d2af-4967-a1a0-2d8eab36c3f2,Questões - Avaliação Diagnóstica,4042af74-0756-4749-b603-d4d991f51e42,[EF04GE07],d9da8371-c3d8-4859-a83d-c5aaf4c4d64d,1.0,136.0,"""2022-08-19T19:03:16.453000000-03:00"""
