id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],b13ac48b-b7bb-4896-a5cf-2c3dbaa1e410,1.0,54.0,"""2023-02-19T22:55:02.846000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],547820e7-ffb8-4d2c-ac14-41ebd1fe3680,1.0,184.0,"""2023-02-18T21:46:22.259000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],10caf673-2f67-4a9c-947b-8bb627214284,1.0,53.0,"""2023-02-18T07:54:25.871000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],9a99f151-86fd-41d6-a5b8-96731746d39c,1.0,92.0,"""2023-02-17T21:23:34.782000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],69f06cda-6455-4dfb-bf79-032a6e0ab243,1.0,147.0,"""2023-02-17T17:18:35.462000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],2a7eb5f3-f455-4d6e-b32e-605dd0ab9d2f,1.0,80.0,"""2023-02-17T13:40:21.596000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],e95cdb15-eaa8-4d71-b574-216fd72953c2,1.0,276.0,"""2023-02-16T21:43:58.540000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],8986e884-8d91-4133-bc2c-14bf2e27d791,1.0,69.0,"""2023-02-16T21:32:28.349000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],68a9d6e6-f2f0-497b-8d69-d1765f9e9c7c,1.0,64.0,"""2023-02-16T20:33:04.941000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],49fbfd68-1cd4-4eb1-8278-b740e8bd5910,1.0,174.0,"""2023-02-16T19:59:50.782000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],093b0e5b-771d-40d2-b763-4dd7f590c475,0.0,33.0,"""2023-02-16T19:35:04.335000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],c75e7b52-3017-4f45-93d0-e433480a32d4,1.0,194.0,"""2023-02-16T19:24:55.321000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],0c1bcaf8-c715-444d-8aad-7218bf14d259,0.0,62.0,"""2023-02-16T17:12:33.501000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],9994c8fe-ed86-4f6f-8e51-ed3106f72628,0.0,8.0,"""2023-02-16T16:50:51.022000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],5759648a-4444-4bdf-8861-a0eb41d98b12,1.0,99,"""2023-02-16T16:07:56.214000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],a2c5c634-05a3-4bb0-81b3-6421cfc281d3,1.0,202,"""2023-02-16T14:00:38.046000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],a15a12d6-ac4f-4e8f-840c-d9d941f6e3b1,1.0,3.0,"""2023-02-15T19:33:39.496000000-03:00"""
c6590546-93da-43f2-adaf-6557f4674a70,Questões - Avaliação Diagnóstica,c6e93607-b827-43f1-82ac-ad099cb33125,[EF04CI01],e7b4c07e-0a02-43a2-ba4d-d13d3bd6b780,0.0,5.0,"""2023-02-15T15:17:09.704000000-03:00"""
