id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0c05cbfe-50d4-4486-b5b8-ce1a57fe7063,"[EF06MA25,EF06MA23,EF06MA14,EF06MA34,EF06MA29,EF06MA06,EF06MA33,EF06MA28,EF06MA16,EF06MA12,EF06MA05,EF06MA04,EF06MA31,EF06MA01,EF06MA07,EF06MA19,EF06MA02,EF06MA13,EF06MA20,EF06MA30,EF06MA11,EF06MA03,EF05MA24,EF06MA26,EF05MA08,EF06MA32,EF06MA08,EF06MA24,EF06MA18,EF06MA09,EF06MA15,EF06MA10,EF06MA17]",e362ba88-242c-433f-b546-fa22d39e74e3,0.0,50.0,"""2022-10-19T07:42:54.841000000-03:00"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0c05cbfe-50d4-4486-b5b8-ce1a57fe7063,"[EF06MA25,EF06MA23,EF06MA14,EF06MA34,EF06MA29,EF06MA06,EF06MA33,EF06MA28,EF06MA16,EF06MA12,EF06MA05,EF06MA04,EF06MA31,EF06MA01,EF06MA07,EF06MA19,EF06MA02,EF06MA13,EF06MA20,EF06MA30,EF06MA11,EF06MA03,EF05MA24,EF06MA26,EF05MA08,EF06MA32,EF06MA08,EF06MA24,EF06MA18,EF06MA09,EF06MA15,EF06MA10,EF06MA17]",2fbe18b3-3614-409d-9e67-bae40a0735a0,0.0,5.0,"""2022-10-18T11:33:44.980000000-03:00"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0c05cbfe-50d4-4486-b5b8-ce1a57fe7063,"[EF06MA25,EF06MA23,EF06MA14,EF06MA34,EF06MA29,EF06MA06,EF06MA33,EF06MA28,EF06MA16,EF06MA12,EF06MA05,EF06MA04,EF06MA31,EF06MA01,EF06MA07,EF06MA19,EF06MA02,EF06MA13,EF06MA20,EF06MA30,EF06MA11,EF06MA03,EF05MA24,EF06MA26,EF05MA08,EF06MA32,EF06MA08,EF06MA24,EF06MA18,EF06MA09,EF06MA15,EF06MA10,EF06MA17]",af8d037d-b244-45f0-9de4-5bd91fe6832b,0.0,3.0,"""2022-10-12T13:34:50.556000000-03:00"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],746d3e02-3d08-49b5-bc9d-e0a15913947f,0.0,0,"""2022-12-06T11:48:40.533000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],da7886d1-6b7c-493e-8d8e-e031b0e6a8c4,0.0,0,"""2022-12-06T20:17:58.914000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],5e71741c-c518-47df-a081-b74e8ca35077,1.0,0,"""2022-12-06T20:17:58.914000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],52ced3fd-784c-41f5-b415-0fff2eb37ccf,0.0,0,"""2022-12-06T20:17:57.997000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],80e26490-4f3c-401f-b639-a1eb328d4d34,0.0,0,"""2022-12-06T11:50:50.163000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],b2b0bccc-a506-4827-bdd1-a59adfbd859d,1.0,0,"""2022-12-06T11:50:49.357000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],046b2ba8-e6e0-432a-93de-7ed91cd19b04,0.0,0,"""2022-12-06T11:50:49.357000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],b3fb920d-fbad-41b7-a05d-921a66c747e6,0.0,0,"""2022-12-06T11:50:48.550000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],c926d198-668c-4b94-8c77-d94dc89a6a59,0.0,0,"""2022-12-06T11:50:47.744000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],6cee6c22-951c-406b-bcc7-d4d5df06c0b5,1.0,0,"""2022-12-06T11:50:47.744000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],a5d55953-deb0-4b18-93fa-c55e74f3a6c1,0.0,0,"""2022-12-06T11:50:46.939000000Z"""
839bd2d3-6895-43a3-98f3-2a788ac55cf6,Questões,0748a3c1-bd1d-4d59-a748-781f8cf7be78,[EF06MA18],9063b5a0-1f8c-481d-98fe-e87f59f35e7e,0.0,0,"""2022-12-06T11:49:29.037000000Z"""
