id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],dba90a48-2806-44de-88db-00594e35b123,1.0,3.0,"""2023-02-23T20:36:58.144000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],f3195adf-9078-4b6c-9713-e37994b54006,1.0,1.0,"""2023-02-12T18:45:06.829000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],adfb9367-ce1d-4669-a970-ab7a0af97149,1.0,29.0,"""2022-12-26T13:57:23.478000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],5ee89e60-e700-4782-a41e-ed2f20acf94b,0.0,1.0,"""2022-12-08T21:54:29.176000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],26f33d05-20be-4fb9-a3a1-b076f3f5169a,1.0,1.0,"""2022-12-08T21:30:10.111000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],e1be83e8-3777-4bc9-9812-982ec6e3ef4c,1.0,35.0,"""2022-12-06T15:01:51.201000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],84187182-80e0-46b2-82db-5ae37e8b8780,0.0,12.0,"""2022-12-02T09:16:39.821000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],4ed4cf2f-9e6c-4550-ba01-eb478e817fe4,1.0,5.0,"""2022-12-01T08:23:00.430000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],c0c5f5bd-2b60-425b-86e1-022419ab986e,1.0,18.0,"""2022-11-29T13:09:00.939000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],a3283543-a313-4de4-8bad-1c42da78ef89,1.0,21.0,"""2022-11-18T21:40:25.940000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],6700e88c-3395-43ed-af4a-b82cdd8c6941,0.0,2.0,"""2022-11-18T10:20:43.218000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],609b51c3-33b1-4b16-85cd-65db9d96ae79,1.0,11.0,"""2022-11-17T18:18:09.497000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],7464c1bb-6436-42c7-ab13-1e76715c30fa,1.0,18.0,"""2022-11-11T21:38:31.176000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],f1440622-bc0d-430b-af28-1f022d1b6d18,1.0,20.0,"""2022-11-11T13:58:33.851000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],24cece7f-81e7-46c5-b91e-12f1566af3fa,0.0,3.0,"""2022-11-11T13:40:45.313000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],3f448723-d12f-46d9-9838-9c97045aae62,0.0,48.0,"""2022-11-09T09:36:16.960000000-03:00"""
e8e2a82f-4e3b-45c9-b804-5c00286bd219,Dilatação dos corpos,a70b5818-e60b-4885-87de-b5069d4c64fb,[EF07CI03],f0d9f190-cad4-4b00-8fe3-279468898a1d,0.0,5.0,"""2022-11-09T08:31:20.016000000-03:00"""
