id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],cb41cefa-c43b-46b2-b988-ae272398403d,1.0,21.0,"""2022-10-19T12:33:58.383000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],e6953ee5-145c-42c6-a218-b29602ef7dcf,0.0,5.0,"""2022-12-07T09:53:08.479000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],1e439640-7a09-446a-a329-82011c884294,1.0,19.0,"""2022-12-06T13:10:11.149000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],6b06e726-a3a9-4ad5-87e1-ba9b1c48a832,1.0,4.0,"""2022-12-04T22:45:58.860000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],d86a8ecd-6daa-4200-b0ff-697bd1a8c99c,0.0,29.0,"""2022-11-24T12:58:19.797000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],29878899-c1de-4638-8a48-6bad55587449,1.0,7.0,"""2022-11-05T07:42:56.756000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],cc3c85a5-8479-4999-87d7-5c27f8d0e3d9,1.0,12.0,"""2022-11-05T07:29:02.430000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],7ccd334e-d2ff-4224-be62-f7379486e16f,1.0,9.0,"""2022-11-05T07:10:16.544000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],9f45f01f-4a3b-4d4d-a32f-20bb6cc8e3b0,1.0,16.0,"""2022-11-04T21:52:00.827000000-04:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],d8eefbaa-302f-476b-80e6-caadd1c1d164,1.0,27.0,"""2022-11-04T16:27:28.206000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],b048b58d-e67f-49f5-9ab8-037a1479368b,1.0,15.0,"""2022-11-04T11:10:10.844000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],c422b832-fdd9-44f8-859c-61cecd5ff908,0.0,30.0,"""2022-11-03T21:21:16.584000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],fb429ea0-6b8b-447a-8bb2-cc9c280020fa,1.0,12.0,"""2022-11-03T10:35:22.992000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],ce760488-fe7b-45a8-9c9c-7725ba611e25,1.0,22.0,"""2022-11-02T17:42:36.826000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],6fa443cf-93e4-412d-a570-9b9fa796f768,1.0,52.0,"""2022-11-02T10:34:59.108000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],a6a8e642-8e19-45a7-ba64-3e9951c2ea2b,0.0,3.0,"""2022-11-02T10:18:30.274000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],2951583b-4204-490a-a0b4-bcfa413b3c06,0.0,4.0,"""2022-11-01T15:55:00.058000000-03:00"""
75a5dd64-61a8-445c-a9cb-c892633918ce,Sociedade Escravista,d9428503-87f4-49be-8ee9-0cd7e7ece78e,[EF07HI14],a2ee1638-c6ff-4737-a662-789ffefdb8d5,0.0,6.0,"""2022-10-31T17:48:09.056000000-03:00"""
