id_topico,nome_topico,id_questao,habilidades_bncc,id_resposta,acerto_resposta,tempo_resposta,datahora_resposta
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,01deff30-8535-430d-bffc-d6ce2c1388b9,[EF07LI18],a5fa2fbe-623a-4f99-a65a-1a6401aa05cb,0.0,7.0,"""2023-02-28T17:02:04.010000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,264aef8f-f88f-4993-8845-fae8605d6af9,[EF07LI18],1e9e1044-9bee-408f-b751-0814bc5a92bc,1.0,29.0,"""2023-02-28T17:02:58.204000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,0c08b9a1-222f-4051-a0e8-1ac0c1cea9c7,[EF07LI18],c2ff6162-809e-4e1e-be3b-25feab08a53f,0.0,12.0,"""2023-02-28T17:02:22.722000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,6e7df689-bda1-4466-9f21-2d3508d8acb7,[EF07LI18],50c3524e-d3c2-4f7f-b345-cf86bb4c067b,1.0,10.0,"""2022-12-06T10:34:45.203000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],db8b7057-69c8-4b2b-b877-7910bf8d2f0e,0.0,44.0,"""2023-03-01T15:32:37.922000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],b6c273fb-a9bb-4aac-8702-460ddacf412e,1.0,92.0,"""2022-10-14T19:01:39.504000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],649494e1-d9ad-48aa-afbf-e2f5f7d45e9d,0.0,10.0,"""2022-10-14T18:22:43.781000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],b1a0aa79-3511-43d6-8b5c-7f622a83074a,0.0,34.0,"""2022-10-14T18:10:54.147000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],4bbbbc48-cec7-4f78-90a8-24dcffe20d51,0.0,25.0,"""2022-10-14T17:41:56.176000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],b88123fb-3455-4e93-ac53-858f811c7100,0.0,29.0,"""2022-10-14T17:04:56.004000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],3a5f0e02-0ba6-4ace-9029-51cbcf43e28b,0.0,24.0,"""2022-10-14T16:05:23.025000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],06a3306b-8617-44be-a68f-22314b0053b7,0.0,82.0,"""2022-10-14T15:56:44.444000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],d61ffea5-ea80-4ac1-976d-6e826f3294ac,0.0,20.0,"""2022-10-14T15:43:27.114000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],59ce4706-9028-48ed-b402-6da7365a6d33,0.0,67.0,"""2022-10-14T15:03:55.194000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],8dde7050-62ec-4f28-992e-42c94467c971,1.0,35.0,"""2022-10-14T14:57:28.487000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],14a813f5-9954-4efe-96e4-4c34ee7ec194,1.0,41.0,"""2022-10-14T14:53:16.956000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],c9976549-1918-4d70-b7af-99844eab25f2,1.0,107.0,"""2022-10-14T14:35:35.063000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],42cc5ac6-56e6-4b25-a88a-6ba10f63aed4,1.0,29.0,"""2022-10-14T14:32:55.204000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],7b2567de-43dc-4506-9c14-017de6e863b8,0.0,4.0,"""2022-10-14T14:10:36.374000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],ad27b340-e5b5-460a-962b-8823545a88b2,0.0,70.0,"""2022-10-14T14:11:42.463000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,9806baee-6f72-4584-8d70-6d41e396db52,[EF07LI18],58cad49b-4296-4eca-9935-8e22e9125eae,1.0,15.0,"""2022-10-14T14:10:25.112000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],d43efbd0-3fe9-48a4-a991-946020c79ab4,0.0,40.0,"""2023-03-01T15:34:28.990000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],3fb2aa2a-07a1-4a52-aa8a-20bf3e0d82b7,1.0,4.0,"""2022-12-06T10:34:28.771000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],033aae3a-403f-417d-afce-ef9e7d992878,0.0,38.0,"""2022-11-18T10:03:55.972000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],5c26fed6-477c-4aec-92ae-9bef0f20ce07,1.0,8.0,"""2022-11-18T07:41:05.718000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],5145d1de-9bd9-4e9c-8bc1-1cd31bdb5d02,0.0,26.0,"""2022-10-27T13:47:32.197000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],84679bd2-92b5-411a-94db-3d998ae80fcb,0.0,14.0,"""2022-10-10T13:54:55.882000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],821ae46e-a0c0-4ece-8972-294342203281,0.0,127.0,"""2022-09-28T11:24:18.332000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],6d701b15-0e8c-4d73-a3e9-0cde0628add1,0.0,15.0,"""2022-09-17T13:39:06.691000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,278573e2-dcf9-456d-b2d2-4f18204e16e9,[EF07LI18],f0eae9ba-2fb8-4827-8ba7-7ca787b1c016,1.0,2.0,"""2022-09-14T10:39:04.464000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,6f382fe3-0e28-40a9-9c59-988910fabda0,[EF07LI18],e0660b4c-6b16-42df-84d6-54f4887fddf9,1.0,5.0,"""2023-03-01T15:31:48.748000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,6f382fe3-0e28-40a9-9c59-988910fabda0,[EF07LI18],6bcb999f-8489-4fef-86da-2a93208ebc87,1.0,19.0,"""2022-10-14T18:45:52.761000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,6f382fe3-0e28-40a9-9c59-988910fabda0,[EF07LI18],6dad1cb7-c063-485f-b485-5c70e7a655fe,1.0,8.0,"""2022-10-14T18:28:07.995000000-03:00"""
f713c6dd-b1ac-46fa-a138-5b0554f58cb0,Used to,6f382fe3-0e28-40a9-9c59-988910fabda0,[EF07LI18],fbe15b30-d943-4d69-a610-bb435df2576c,0.0,44.0,"""2022-10-14T18:10:12.308000000-03:00"""
